kind,serv_id,serv_nm,rule,disability_severity,income_pct_max,evidence,source_excerpt
income_unresolved,WLF00003189,중증장애인직업재활지원,none,severe,,,"중증장애인직업재활지원 사각지대 없는 촘촘한 직업재활서비스 제공을 통해 중증장애인의 자립기반을 마련하고 사회참여 증진을 도모합니다. 15세 이상 등록장애인을 대상으로 합니다. '직업적응훈련' 대상자는 다음과 같습니다. 15세 이상의 장애인으로서 직업생활 및 직업환경에 대한 심리적, 기능적인 적응력의 향상이 필요한 자 지원고용, 일반취업 및 상위기관으로 이동하기 위해서 직업적응훈련이 필요한 자 '직업적응훈련수당' 지급 대상자는 다음과 같습니다. 한국장애인개발원이 훈련과정을 승인한 직업능력개발훈련 실시기관에 재학 중인 훈련생으로서 - 등록장애인 - 실업급여 수급자격이 없는 자- 매월 단위의 출석일수가 소정출석일수의 80% 이상인 자(훈련준비금, 자격 취득수당 예외)"
income_unresolved,WLF00003203,사망일시금,none,,,,"사망일시금 독립(국가)유공자, 보훈보상대상자 및 그 유족이 사망한 경우 생활 안정과 복지 향상을 위하여 사망일시금을 지원합니다. 보상금을 받고 있는 독립(국가)유공자 및 보훈보상대상자 본인 사망 시 사망일시금을 지급합니다. 보상금지급순위에 따른 유족에게 지급 위의 유족이 없을 경우에는 사망 당시 생활을 같이 하고 있던 친족 중 재산상속인이 될 자의 신청에 따라 당해 재산상속인에게 지급 위의 재산상속인이 될 자도 없는 경우에는 장제를 행하는 자에게 지급할 수 있음 보상금을 받고 있는 독립(국가)유공자 및 보훈보상대상자의 유족 사망 시 사망일시금을 지급합니다. 더이상 보상금을 받을 유족이 없는 경우에 한하여 지급 사망 당시 생활을 같이 하고 있던 친족 중 재산상속인이 될 자의 신청에 따라 당해 재산상속인에게 지"
income_unresolved,WLF00003207,영농도우미 지원,none,,,,"영농도우미 지원 사고, 질병 농가에 영농도우미를 지원하여 안정적인 영농활동을 통한 농가소득 증대를 도모합니다. 본인 또는 자녀가 사고를 당했거나 질병발생 및 통원치료 등으로 영농활동이 곤란한 농업경영체(법인제외)로 농지 경작면적 5ha미만인 경영주 및 경영주외 농업인을 대상으로 다음 요건을 충족하여야 합니다. 2026년 기준 2016.1.1. 이후 출생한 자녀(주민등록 기준) 해당 &#9312; 사고 또는 질병으로 2주 이상 진단을 받았거나 3일 이상 입원한 경우 &#9313; 4대 중증질환(암, 심장질환(고혈압 제외), 뇌혈관질환, 희귀난치성질환) 진단을 받은 자로 해당 질환으로 최근 6개월 이내 통원치료를 받은 경우 &#9314; 제1&sim;2급 법정감염병 확진자 또는 접촉한 자로 의료기관으로부터 통보"
income_unresolved,WLF00003214,재해위로금지급,none,,,,"재해위로금지급 자연재해로 인명, 재산상 피해를 입은 국가유공자 등 보훈가족을 위로하고 재해복구의지를 고취시키기 위하여 재해위로금을 지급합니다. 자연재해로 인명, 재산상 피해를 입은 다음의 대상자에게 재해위로금을 지급합니다. - 「독립유공자예우에 관한 법률」제4조에 따른 독립유공자 또는 동법 제5조의 유가족 중 선순위자 1명 - 「국가유공자 등 예우 및 지원에 관한 법률」제4조 적용대상자 또는 동법 제5조의 유가족 중 선순위자 1명 - 「참전유공자 예우 및 단체설립에관한 법률」제3조 적용대상자 - 「5.18민주유공자예우에 관한 법률」제4조 적용대상자 또는 동법 제5조의 유가족 중 선순위자 1명 - 「특수임무유공자 예우 및 단체설립에 관한 법률」제3조 적용대상자 또는 동법 제4조의 유가족 중 선순위자 1명 - "
income_unresolved,WLF00003215,한센인 피해자지원,none,,,,"한센인 피해자지원 한센인 피해사건에 대한 진상을 파악하고, 피해자에게 의료지원과 위로지원금을 지원하여 생활 안정을 도모합니다. 한센인피해사건진상규명위원회에서 피해자로 결정한 사람을 지원합니다. 「한센인피해사건의 진상규명 및 피해자 지원 등에 관한 법률」에 따라 위원회의 심의·의결로 결정된 피해자(생존자 본인에 한함)를 (위로지원금) 소득에 관계없이 한센인 피해자로 결정된 모든 한센인 (의료지원금) 위원회에서 의료지원금 지급을 결정한 자 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00003222,버팀목전세자금대출,none,,,,"버팀목전세자금대출 무주택세대주의 주택전세자금 융자를 통해 주거안정을 지원합니다. 아래의 요건을 충족하는 무주택 세대주는 주택전세자금 융자 신청이 가능합니다. 부부합산 연소득 5천만원 이하(2자녀이상 가구 연소득 6천만원, 신혼가구 연소득 7.5천만원, 출산가구 연소득 1.3억원(맞벌이 2억원)) 이하) 순자산가액 3.45억원 이하 무주택 세대주 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00003226,"모성보호육아지원(출산전후휴가(유산ㆍ사산휴가 포함) 급여, 육아휴직등 급여)",none,,,,"모성보호육아지원(출산전후휴가(유산ㆍ사산휴가 포함) 급여, 육아휴직등 급여) 출산전후 휴가급여, 육아휴직급여, 난임치료휴가급여 등의 지급을 통해 일과 가정의 양립을 지원하고 모성보호를 도모합니다. 출산전후휴가(유산ㆍ사산휴가 포함), 육아휴직 및 육아기 근로시간 단축, 배우자 출산휴가, 난임치료휴가를 사용한 근로자를 지원합니다. 고용보험 가입한 예술인·노무제공자로서 출산 여성을 지원합니다. 출산전후휴가(유산ㆍ사산휴가 포함) 대상자(아래 요건 모두 충족)는 다음과 같습니다. 「근로기준법」 제74조에 따른 출산전후휴가 또는 유산ㆍ사산휴가를 사용한 근로자 휴가가 끝난 날 이전까지의 피보험 단위기간이 통산하여 180일 이상 휴가를 시작한 날 이후 1개월부터 휴가가 끝난 날 이후 12개월 이내에 신청 예술인/노무제공자 "
income_unresolved,WLF00003235,입양아동 양육수당 지원,none,unknown,,,"입양아동 양육수당 지원 입양아동 양육수당 지원을 통해 입양가정의 경제적 부담을 완화하여 국내입양 활성화 및 아동의 건전한 육성을 도모합니다. 「입양특례법」상 허가를 받은 입양기관을 통해 법에서 정한 요건과 절차를 갖추어 국내에 입양한 가정에 지원합니다. 「입양특례법」의 요건과 절차를 갖춰 국내입양한 가정에 입양아동이 만 18세가 될 때까지 지원합니다. 만 18세가 될 때까지 지원, 단 중지일(생일)이 속하는 달의 급여는 전액 지급 장애아동 양육보조금과 동시 지급 가능 민법에 의한 입양아동 및 해외이주신고로 주민등록이 말소된 자는 지원대상이 아닙니다."
income_unresolved,WLF00003241,노후긴급자금 대부사업,none,,,,"노후긴급자금 대부사업 만 60세 이상의 국민연금 연금수급자에게 전월세보증금, 의료비(배우자 포함),배우자 장제비 및 재해복구비 용도의 긴급한 생활안정자금을 저리로 지원합니다. 만 60세 이상의 국민연금 수급자를 대상으로 합니다. 지원대상의 내용을 참고해 주시기 바랍니다."
income_unresolved,WLF00003244,국민임대주택공급,none,unknown,,,"국민임대주택공급 무주택 저소득층(소득 1~4분위 계층)의 주거안정을 위해 국민임대주택을 공급합니다. 입주자모집공고일 현재 무주택세대구성원으로 소득 및 자산보유기준을 충족하는 사람을 대상으로 합니다. 무주택세대구성원으로 아래 소득요건을 충족하여야 합니다. - 소득 : 도시근로자 월평균 소득의 50%, 70%, 100% 이하(면적에 따라 상이) - 총자산 : 가계금융복지조사에 따른 소득3분위의 순자산 평균값 이하 - 자동차 : 3천5백만원에 국가데이터에서 발표하는 전년도 운송장비 소비자물가지수를 곱하여 산정한 금액 이하 우선공급 대상자는 다음과 같습니다. - 사업지구 철거민 등 - 사회보호계층 등* - 미성년자인 3명 이상의 자녀가 있는 세대주 - 영구임대주택 퇴거자 - 비닐간이공작물거주자 등 - 신혼부부(혼인"
income_unresolved,WLF00003249,장애인연금,none,severe,,,"장애인연금 장애로 인하여 생활이 어려운 중증장애인에게 매월 일정금액의 연금을 지급하여 생활안정 지원과 복지 증진 및 사회통합을 도모합니다. 18세 이상의 등록한 중중장애인 중 소득인정액이 보건복지부장관이 매년 결정·고시하는 금액 이하인 경우에 지원합니다. 장애인연금법상의 중증장애인 : 장애정도판정기준(5장)에 따른 장애유형별 의학적 판정기준에 해당하는 사람이거나 장애정도를 2개 이상 받은 장애인으로서 그 장애정도 중 하나가 심한 사람 근거 :「장애인연금법」 제2조제1호, 「장애인연금법」 시행령 제2조, 장애정도판정기준(제5장 장애인연금 수급을 위한 중증장애인 판정기준) 소득인정액, 연령, 기타 기준은 선정기준의 내용을 참고해주시기 바랍니다. 신청하는 달을 기준으로 18세 이상을 대상으로 합니다.(신청일이 속"
income_unresolved,WLF00003251,산림보호지원단,none,unknown,,,"산림보호지원단 산림보호 분야의 안정적인 일자리 창출로 취업 취약계층을 지원하고, 불법산림훼손 계도, 감시 및 산림정화활동을 통해 건전한 산림생태계를 유지합니다. 신청일 현재 만 18세 이상인 자를 대상으로 합니다. ※ 고교·대학(이하 &ldquo;2년제·3년제 대학과 대학원을 포함 한다&rdquo;) 재학생은 신청자격 제한(다만, 야간대학생 및 6개월 이상 장기 휴학생은 제외) 저소득층, 장애인, 6개월 이상 장기실업자 등 취업취약계층 우선선발 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00003253,가정양육수당 지원사업,none,,,,"가정양육수당 지원사업 가정에서 아이를 돌보는 가정 양육 시, 부모의 자녀 양육에 대한 부담을 줄이고 보육 서비스에 대한 선택권을 보장합니다. 어린이집·유치원(특수학교 포함)·종일제 아이돌봄서비스 등을 이용하지 않고 가정에서 양육되는 영유아로서 초등학교 미취학 24개월 이상~86개월 미만 아동을 대상으로 지원합니다.※ 부모급여 도입에 따라 0~23개월 아동은 부모급여를 지원하고, 24개월 이상부터 가정양육수당 지원 초등학교 취학년도 2월까지(최대 86개월 미만) 지원합니다. 소득 수준에 상관없이 지원합니다. 서비스의 변경(예: 양육수당 &harr; 보육료 등)을 원할 때에는 반드시 '변경신청절차'를 완료하여야만 변경된 서비스를 지원받으실 수 있습니다.※ 서비스 변경 시, 지원 기준이 상이할 수 있으므로 사전에"
income_unresolved,WLF00003260,장애인활동지원,none,unknown,,,"장애인활동지원 혼자서 일상생활과 사회생활을 하기 어려운 장애인에게 활동보조서비스를 제공하여 자립생활을 지원하고 사회참여를 도모합니다. 장애인 활동지원급여 신청자격은 다음과 같습니다. 6세 이상 ~ 64세 등록장애인 중 활동지원 서비스지원 종합조사 결과 활동지원등급 판정을 받은 사람 장애인활동지원서비스를 받는 도중에 65세가 도래하여 장기요양인정 신청을 하였으나 등급외 판정을 받아 장기요양 수급자에서 제외된 장애인 시설 입소, 의료기관 입원 및 교정시설 또는 치료감호시설에 수용 중인 자가 퇴소 또는 퇴원을 앞두고 있어 활동지원이 필요한 경우 소득기준과 무관하게 신청이 가능합니다. (관할 주민센터 문의) 지원대상의 내용을 참고해주시기 바랍니다."
severity_ambiguous,WLF00003265,장애수당,grade_mixed,unknown,50,. 18세 이상의 등록한 장애인 중 「장애인연금법」상 중증장애인이 아닌 국민기초생활보장수급자 및 차상위 계층에게 지,"장애수당 장애인연금 비수급 경증장애인을 대상으로 장애로 인한 추가적 비용을 보전하여 저소득 장애인 가구의 생활 안정을 도모합니다. 18세 이상의 등록한 장애인 중 「장애인연금법」상 중증장애인이 아닌 국민기초생활보장수급자 및 차상위 계층에게 지원합니다. 장애인연금법상 중증장애인이란? 장애인연금법 제2조 제1호, 같은 법 시행령 제2조, 장애정도 판정기준(보건복지부 고시 제2025-228호) 제5장 장애인연금 수급을 위한 중증장애인 판정기준에 해당하는 자 소득인정액, 연령, 기타 기준은 선정기준의 내용을 참고해주시기 바랍니다. 국민기초생활보장 수급자 및 차상위계층을 대상으로 합니다. 가구의 범위는 국민기초생활보장제도의 가구 범위와 동일하게 적용하며, 「가정 해체 방지를 위한 별도 가구 특례」적용이 가능합니다. "
income_unresolved,WLF00003271,내집마련 디딤돌 대출,none,,,,"내집마련 디딤돌 대출 무주택 세대주가 주택구입 자금을 빌릴 수 있도록 지원하여 주거 안정을 돕습니다. 부부합산 연소득 6천만원 이하(생애최초 주택구입자, 2자녀이상 가구는 연소득 7천만원, 신혼가구는 연소득 8.5천만원 이하, 출산가구는 연소득 1.3억원(맞벌이 2억원)이하), 순자산가액 5.11억원 이하 무주택 세대주를 대상으로 합니다. 선정기준은 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00003949,미혼모부 양육비 지원사업,none,,,,미혼모부 양육비 지원사업 자녀를 직접 양육하는 미혼모부에게 우리구만의 특화된 사업으로 경제적 부담을 줄이고 자립할 수 있도록 지원하고자 함 한부모가족지원법 상의 한부모가족증명서 발급 대상자로서 동작구에 6개월 이상계속하여 주민등록을 두고 실제 거주하는 미혼모부(만 5세 이하 아동 양육)- 지급일 : 매월 25일 만 5세 이하 아동을 양육하는 미혼모부: 아동양육비 지원(한부모가족 책정대상)
income_unresolved,WLF00004357,국가보훈대상자 보훈예우수당 지급,none,,,,"국가보훈대상자 보훈예우수당 지급 ◆사업목적 : 동대문구에 거주하고 있는 국가보훈대상자 예우 및 지원 ◆지원대상 : 동대문구에 거주하고 있는 국가보훈대상자(단, 서울시 참전명예수당 수급자 제외) ◆신청방법 : 주소지 동주민센터에 신청서 작성 제출 ◆신청서류 : 국가유공자 보훈예우수당 지급신청서(구비서류 포함) ◆신청자격 : 본인 및 배우자(자녀) ◆지 급 : 신청한 달의 다음 달부터 지급 ◆지급방법 : 매월 25일경 본인 계좌입금 ◆지급금액 : 월 80,000원 * 동대문구에 주민등록을 둔 거주자로 국가보훈부에서 국가유공자(유족)로 등록된 각 대상자 ◆「국가유공자 등 예우 및 지원에 관한 법률」제6조에 따라 등록된 사람 ◆「독립유공자예우에 관한 법률」제6조에 따라 등록된 사람 ◆「참전유공자 예우 및 단체설립에"
income_unresolved,WLF00004360,산모·신생아 건강관리 지원사업,none,,,,"산모·신생아 건강관리 지원사업 - 출산가정에 건강관리사를 파견하여 산모의 산후 회복과 신생아의 양육을 지원하고, 출산가정의 경제적 부담을 경감 - 산모·신생아 건강관리사 양성을 통해 사회적 일자리 창출 출산 후 90일 이내 관내 출산가정의 산모 및 신생아 기본지원대상 - 모든 출산가정(소득에 따라 지원금액 및 지원기간 차이)"
income_unresolved,WLF00004647,국민연금 출산크레딧,none,,,,국민연금 출산크레딧 출산에 대해 연금 가입기간을 추가로 인정하여 출산 친화 환경을 조성하고 여성의 연금 수급 기회를 확대합니다. 자녀(출산 또는 입양)가 있는 국민연금 가입자 또는 가입자였던자가 노령연금 수급권을 취득한 자를 대상으로 합니다. 지원대상의 내용을 참고해 주시기 바랍니다.
income_unresolved,WLF00004648,(산재근로자)케어센터지원,none,,,,"(산재근로자)케어센터지원 고령·중증의 산재장해인 대상 전문적 간병서비스 제공으로 안정된 생활 유지와 가족 간병부담 완화를 지원합니다. (경기케어센터) 입소가 결정된 날 현재 만 60세 이상의 자로 「산업재해보상보험법상」의 장해등급이 제1~3급에 해당하는 자 요양종결 후 장해등급 심사 중인 자 중 중증요양상태등급이 제1~3급에 해당하는 이력이 있는 자 또는 의사 소견상 간병서비스가 필요하다고 판단되는 자 (태백케어센터) 입소가 결정된 날 현재 만 60세 이상의 진폐장해인, 비진폐장해인(만성폐쇄성폐질환 급여수급자, 진폐의증자) 운영위원회의 결정이 있는 경우 만 60세 미만인 자도 입소 가능 지원대상 기준에 따르되, 다음 각 호의 사항을 종합적으로 판단하여 결정합니다. 부양의무자의 부양능력 신체적·정신적 상태 일"
income_unresolved,WLF00004651,직업능력개발운영(훈련수당),none,unknown,,,"직업능력개발운영(훈련수당) 장애인이 그 희망·적성·능력 등에 맞는 직업생활을 할 수 있도록 하기 위하여 장애인에게 직업능력개발훈련을 실시합니다. 15세 이상 장애인 중 직업능력개발훈련을 희망하거나 필요로 하는 사람을 지원합니다. 한국장애인고용공단 직업능력개발원 훈련생으로 정규훈련(융복합훈련, 특화훈련) 또는 1개월 이상이고 계획된 훈련시간이 120시간 이상인 맞춤훈련 과정 훈련생 - 「정규훈련」이란 장애인에게 해당 산업의 주요 직무에 보편적으로 적용되는 교과과정을 편성하여 실시하는 직업능력개발훈련- 「맞춤훈련 과정」이란 기업의 실제 훈련수요에 맞게 학생을 모집하고, 공단 직업능력훈련 기관과 사업주 또는 사업주단체가 훈련직종, 훈련수준, 훈련방법 등에 관한 사항에 대하여 약정을 체결하여 훈련을 실시하고, 약정"
income_unresolved,WLF00004850,임신부 가사돌봄 서비스,none,,,,"임신부 가사돌봄 서비스 임신부의 가정내 가사돌보미 파견, 가사서비스 등 지원 - 가사 돌봄서비스(청소, 설거지, 세탁, 정리정돈 등) - 임신부 돌봄서비스 (임신부 식사 및 간단한 반찬준비, 개인위생 보조) 중구 6개월 이상 주소 둔 모든 임신부(소득무관) 중구 6개월 이상 주소 둔 모든 임신부(소득무관)"
income_unresolved,WLF00005014,노인맞춤돌봄서비스 홀몸 어르신 인공지능(AI) 돌봄 서비스 지원,none,,,,노인맞춤돌봄서비스 홀몸 어르신 인공지능(AI) 돌봄 서비스 지원 홀몸 어르신의 돌봄 강화를 위해 인공지능 기술을 탑재한 돌봄기기를 지원하여 어르신의 정서 생활 지원 및 위급상황 대처를 위함 노인맞춤돌봄서비스 저소득 홀몸 어르신 대상 노인맞춤돌봄서비스 대상자
income_unresolved,WLF00005036,개인채무조정,none,,,,"개인채무조정 채무를 정상적으로 상환하기 어려운 분들을 대상으로 채무감면, 이자율 조정, 장기 분할상환 등의 채무조정을 통해 경제적으로 재기할 수 있도록 지원합니다. 「신용회복지원협약」을 체결한 금융회사에 대한 총 채무액이 15억원 이하(무담보 5억, 담보 10억)로, 최저생계비 이상의 수입이 있거나 채무상환이 가능하다고 위원회가 인정하는 채무자를 대상으로 지원합니다. 아래에 해당하는 경우, 지원이 제한됩니다. 신청 전 6개월 이내 신규로 발생한 채무 원금이 총 채무 원금의 30% 이상인 채무자 재산을 도피·은닉하거나 고의로 책임재산의 감소를 초래한 채무자 채무부존재확인소송 중인 자 또는 분쟁상태에 있는 채무자 등 연체일수에 따라 다음의 개인채무조정 지원이 이뤄집니다. 신속채무조정(연체전채무조정) : 연체기간"
income_unresolved,WLF00005075,국민기초(생계·의료)보장가구 이사비용 지원사업,none,,,,"국민기초(생계·의료)보장가구 이사비용 지원사업 저소득 구민 생활에 밀접한 지원으로 복지 체감도 향상 기초생활 보장가구(생계 및 의료)중 광진구로 가구원 전체가 전입한 가구 - 2023. 1. 1. 이후 가구원 전체가 광진구 전입 가구- 시설수급자(공동생활 가정, 보장시설 입소자) 제외"
income_unresolved,WLF00005246,한부모가족 유급 자녀돌봄휴가비 지원,none,,,,"한부모가족 유급 자녀돌봄휴가비 지원 혼자서 자녀를 키우며 일, 육아 병행으로 어려움을 겪는 한부모가족에게 자녀돌봄휴가비를 지원하여 자녀양육과 경제활동 유지에 도움을 주고자 함 성동구 거주 저소득 한부모 중 근로자 -「한부모가족지원법」복지급여 소득기준 이하인 한부모 중 만 18세 미만 자녀 (조손가정의 경우는 손자녀)를 양육하는 한부모 ○ 성동구에 거주하는 저소득 한부모 가족 중 만 18세 자녀(조손가정의 경우는 손자녀)를 양육하는 한부모 근로자 - ’25. 1. ~ 현재 성동구에 거주하는 한부모가족 - 한부모가족 신규 책정자의 경우 신청일이 속한 달부터 신청 자격 부여○ ’25. 1. 1. 이후 자녀 양육을 위해 남녀고용평등법상 가족돌봄휴가를 무급으로 사용한 경우 ※ 「남녀고용평등법」제22조의2제2항에 따른"
income_unresolved,WLF00005409,장애인 버스요금 지원,none,unknown,,,장애인 버스요금 지원 장애인 교통비 부담 경감 및 사회참여 활성화 서울시에 주민등록을 두고 있는 6세 이상 등록장애인※ 장애인복지법 제32조에 따른 등록장애인으로 서울시에 거소지 또는 체류지를 둔 6세 이상 등록외국인(재외동포 및 외국인) 소득재산 해당없음
income_unresolved,WLF00005442,긴급돌봄 지원사업,none,unknown,,,"긴급돌봄 지원사업 질병, 부상, 주 돌봄자의 갑작스러운 부재(사망, 입원 등), 재난피해 등 돌봄 공백을 신속히 보완해 국민의 돌봄불안을 해소합니다. 질병, 부상, 주 돌봄자 부재 등으로 긴급하고 일시적 돌봄지원이 필요하나 기존 서비스로 돌봄을 받기 어려운 국민 (기본 요건) 대상자는 ❶긴급성(한시성), ❷돌봄 필요성, ❸보충성(他 서비스 이용자 제외) 세 가지 요건을 모두 충족하여야 함 - (긴급성) 예기치 못한 질병․수술․사고 발생, 주 돌봄자 부재, 재난피해 등 갑작스럽게 위기 상황이 발생한 경우로 한시적 지원으로 돌봄 공백을 해소할 수 있는 경우 - (돌봄 필요성) 독립적으로 일상생활 수행이 불가능하고 돌볼 수 있는 가족 등이 없는 경우 - (보충성) 갑작스러운 돌봄 위기를 기존의 다른 공적 돌봄서비"
income_unresolved,WLF00005447,산재근로자 보험급여,none,,,,산재근로자 보험급여 산재근로자 혹은 그 유족의 생활안정 및 사회복귀를 위한 보험급여를 지급합니다. 업무상 재해를 당하거나 사망한 근로자와 그 유족을 대상으로 지원합니다. 지원대상의 내용을 참고해주시기 바랍니다.
income_unresolved,WLF00005531,장애인활동지원 구비추가,none,unknown,,,장애인활동지원 구비추가 장애인활동지원 수급자 중 활동지원시간이 부족한 수급자에세 구비추가 급여를 지원하여 사회활동 및 일상생활 지원을 제공하는 등 장애인의 삶의 질을 높이고자 함 장애인활동지원 수급자 중 18~64세 발달장애인(최중증 독거 장애인 2명-신규모집 중단) 18~64세 발달장애인
income_unresolved,WLF00005572,도봉형 청년 전세보증금반환보증 보증료 지원 사업,none,,,,도봉형 청년 전세보증금반환보증 보증료 지원 사업 국토교통부 전세보증금반환보증 사업의 청년 대상 연령을 보완하여 도봉구 40~45세 청년에게 보증료를 지원하고자 함 40~45세 도봉구 청년 무주택자 국토교통부 전세보증금반환보증 보증료 지원사업 지원 기준과 동일 - 연령기준 : 40~45세 청년 - 주소기준 : 도봉구 거주 무주택자 - 주택기준 : 임차보증금 3억원 이하 주거용 주택 임차인 - 소득기준 : 연소득 6천만원 이하 - 보험기준 : 신청일 기준 유효한 반환보증 가입자* 도봉구 가족정책과 <중장년1인가구 전월세보증금반환보증료 지원사업>은 국토교통부 지원대상 전 연령 확대에 따라 중복성이 있어 사업 미추진 결정함으로써 본 사업과 중복되지 않음
income_unresolved,WLF00005630,모든 임산부 임신축하금 지원,none,,,,모든 임산부 임신축하금 지원 임신한 대상자에게 임신축하금을 지급함으로써 출산장려 분위기 조성하여 출산율 향상에 기여 출산예정일 기준 1년 전부터 신청일 현재까지 계속하여 구에 주민등록 두고 실제 거주하고 있는 임산부(출산 전 신청) 소득기준 없음
income_unresolved,WLF00005645,서대문구 아빠 육아휴직장려금 지원사업,none,,,,"서대문구 아빠 육아휴직장려금 지원사업 남성양육자의 육아휴직을 장려하여 양육참여도를 높여 양성평등한 육아환경 구축 및 육아친화적인 사회적 환경 분위기 조성하기 위함입니다. 연속해서 현재까지 1년 이상 서대문구에 거주한 고용보험 육아휴직급여 남성수급자를 지원합니다.단. 「고용보험법」에 의한 육아휴직급여를 수령하지 않는 자(공무원, 자영업자, 예술인 등) 또는 동일한 휴직기간으로 고용노동부 6+6 부모육아휴직특례를 지원받은 자는 제외됩니다. (6+6 부모육아휴직특례급여의 경우 종료 후 지원 가능) 연속해서 현재까지 1년 이상 서대문구에 거주한 고용보험 육아휴직급여 남성수급자를 지원합니다. 육아휴직 대상 자녀도 서대문구에 동시에 주민등록이 되어있어야 합니다."
income_unresolved,WLF00005853,장애인 개인예산제 운영,none,unknown,,,"장애인 개인예산제 운영 장애인의 선택권 강화, 서비스 칸막이를 제거하여 탄력적으로 서비스를 이용할 수 있도록 지원합니다. 장애인활동지원서비스, 발달장애인서비스(성인 주간활동, 청소년 방과후 활동), 발달재활서비스 수급자를 대상으로 지원합니다. 시범사업 참여 지자체 33개 지역('26년기준) 내 장애인 활동지원서비스, 발달장애인 서비스(주간, 청소년 활동), 발달재활 서비스의 4개 바우처 수급권자 중 당사자 의사결정으로 장애인 개인예산제 시범사업 참여 신청으로 연구기관(선정위원회)에서 선정(장애유형, 연령, 수급이력 등 고려) 지원대상의 내용을 참고해 주시기 바랍니다."
income_unresolved,WLF00005864,서울시 1인 자영업자 등 임산부 출산급여 지원,none,,,,서울시 1인 자영업자 등 임산부 출산급여 지원 1인 자영업자등의 모성보호와 경제적 부담 완화 지원대상출산(유·사산)한 1인 자영업자 및 프리랜서 등 임산부자격요건① 고용노동부 ‘고용보험 미적용자 출산급여’ 수혜자② 신청일 기준 서울시 거주 및 출생자녀 서울시 출생신고③ 출산일로부터 1년 이내 신청 지원자격 검증 후 지원준비서류① 고용보험 미적용자 출산급여 지급결정통지서(직인 포함) 필수 ※ 발급방법 (문의 대표전화 국번없이 1350) - 고용24(https://work24.go.kr) 인터넷 발급 * 고용24 마이페이지 → 1. 민원신청 현황 조회 클릭 → 2. 급여신청서 상세화면에서 스크롤 내리기 → 3. 하단 화면에서 통지서 출력 버튼 클릭 - 관할관서 방문 ★ 관서 찾기 https://www.moel.
income_unresolved,WLF00005866,서울시 1인 자영업자 등 배우자 출산휴가급여 지원,none,,,,"서울시 1인 자영업자 등 배우자 출산휴가급여 지원 자영업자 등의 모성보호와 경제적 부담 완화 신청일 기준 주민등록상 서울에 거주하는 출산한 배우자를 둔 1인 자영업자, 프리랜서, 노무제공자 등① 배우자가 출산한 날부터 2026년 출생아는 120일 이내, 2025년 출생아는 90일 이내에 배우자 출산휴가 사용② 출생자녀 서울에 출생신고③ 신청일 기준 지원대상자, 출생자녀 주민등록상 서울 거주④ 출산일 이전 18개월 중 3개월 이상 소득활동이 있는 경우· 예외적으로 배우자 출산일 이전 3개월 보조인력을 고용하거나 배우자 출산휴가 기간 중 대체인력을 고용한 경우는 지원· 배우자의 출산일 기준 피고용인이 없는 단독 및 공동사업자인 자영업자· 사실혼, 결혼이민자(비자 F-5-2, F-6)※ 서울특별시 출산 및 양육지"
income_unresolved,WLF00006026,서울시 중소기업 워라밸 포인트제 서울형 출산휴가급여 지원,none,,,,"서울시 중소기업 워라밸 포인트제 서울형 출산휴가급여 지원 '서울시 중소기업 워라밸 포인트제'는 서울시 소재 중소기업이 아이 키우기 좋은 기업으로 성장할 수 있도록 서울시 소재 중소기업에 양육친화, 일·생활 균형 실적에 따라 인센티브를 지원하는 사업입니다. '서울형 출산휴가급여 지원'은 '서울시 중소기업 워라밸 포인트제' 참여기업에 제공되는 인센티브 중 하나로, 서울시 중소기업 워라밸 포인트제 소속 출산휴가자의 출산휴가 마지막 30일에 대한 근로자 소득을 보전함으로써 출산휴가 기간에도 동일한 급여를 받을 수 있는 문화를 확산하고자 하는 사업입니다. '서울시 중소기업 워라밸 포인트제' 참여 기업에서 근무하는 출산휴가자를 지원합니다.※ 고용노동부 ‘출산전후휴가 급여’ 지급 결정된 출산휴가자에 한함 ■ 서울시 중소"
income_unresolved,WLF00006120,장애인직업재활시설 근로훈련장애인 동작형 보충수당 지원사업,none,unknown,,,"장애인직업재활시설 근로훈련장애인 동작형 보충수당 지원사업 장애인직업재활시설 내 근로훈련장애인의 처우개선 및 자립지원 (최저임금 적용제외 근로훈련장애인에 대한 자립생활 지원조례) 동작구 내 장애인직업재활시설에서 근로 또는 직업훈련을 받는 15세이상의 동작구 거주 근로훈련 장애인(주민등록상 동작구 계속거주 1년이상 경과한 자로서, 해당직업재활시설에서 근로훈련한지 3개월이 경과한 자 / 80% 이상출석한 자 등) ① 해당 직업재활시설에서 근로‧훈련한 지 1개월이 경과한 자 ② 근로장애인 중 근로시간이 최소 주15시간, 월60시간 이상인자 ③ 훈련장애인 중 훈련시간이 월평균 1일 4시간 이상인 자 ④ 훈련장애인 중 지급 단위기간(월) 내에 직업훈련과정에 출석한 일 수가 공휴일 및 휴일을 제외하고 80%이상 출석한 "
