# cb.cb_institutions.required_documents_ai 스냅샷 (DB 현재 상태, 서류 1개 = 1행). confidence/note는 배치 실행 중에만 존재해 DB에 없다. 재생성: python scripts/dump_required_documents.py
serv_id,serv_nm,source,generated_at,doc_no,document,url,url_type,n_docs,provision_type,n_basfrm,apply_method_head
WLF00001213,장애인보조기기수리사업,source_text,2026-07-28T13:50:44.211560+00:00,1,장애인증명서,https://www.gov.kr,certificate_issuance,4,"현금지급, 프로그램/서비스(서비스)",1,"신청방법 : 보장구 - 케어런의료기에 신청 보청기 - 강북구수어통역센터에 신청필요서류 : 장애인증명서 또는 복지카드, 수급자·차상위 증명서"
WLF00001213,장애인보조기기수리사업,source_text,2026-07-28T13:50:44.211560+00:00,2,복지카드,,,4,"현금지급, 프로그램/서비스(서비스)",1,"신청방법 : 보장구 - 케어런의료기에 신청 보청기 - 강북구수어통역센터에 신청필요서류 : 장애인증명서 또는 복지카드, 수급자·차상위 증명서"
WLF00001213,장애인보조기기수리사업,source_text,2026-07-28T13:50:44.211560+00:00,3,수급자증명서,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,4,"현금지급, 프로그램/서비스(서비스)",1,"신청방법 : 보장구 - 케어런의료기에 신청 보청기 - 강북구수어통역센터에 신청필요서류 : 장애인증명서 또는 복지카드, 수급자·차상위 증명서"
WLF00001213,장애인보조기기수리사업,source_text,2026-07-28T13:50:44.211560+00:00,4,차상위 증명서,,,4,"현금지급, 프로그램/서비스(서비스)",1,"신청방법 : 보장구 - 케어런의료기에 신청 보청기 - 강북구수어통역센터에 신청필요서류 : 장애인증명서 또는 복지카드, 수급자·차상위 증명서"
WLF00001218,저소득 중증장애인 교통비 지원,source_text,2026-07-28T13:50:44.211560+00:00,1,신분증,,,3,현금지급,1,주소지 관할 동 주민센터에 신청
WLF00001218,저소득 중증장애인 교통비 지원,source_text,2026-07-28T13:50:44.211560+00:00,2,장애인등록증,https://www.gov.kr,certificate_issuance,3,현금지급,1,주소지 관할 동 주민센터에 신청
WLF00001218,저소득 중증장애인 교통비 지원,source_text,2026-07-28T13:50:44.211560+00:00,3,수급자증명서,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,3,현금지급,1,주소지 관할 동 주민센터에 신청
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,1,청소년증 발급신청서,,,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,2,개인정보 제공 동의서,,,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,3,신청인 사진,,,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,4,대리인 신분증,,,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,5,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,6,가족관계증명서,https://efamily.scourt.go.kr,certificate_issuance,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001341,청소년증발급,source_text,2026-07-28T13:50:44.211560+00:00,7,기본증명서,https://efamily.scourt.go.kr,certificate_issuance,7,기타,1,"발급대상 : 9세~18세이하의 청소년신청인 : 청소년 본인 및 대리인 - 친권자, 후견인 등 법정대리인 : 해당 청소년의 기본증명서를 통해 확인 가능 - 청소년기본법 제3조제6호의 시설에서 청소년을 실질적으로 보호하"
WLF00001775,산모·신생아 건강관리 지원 확대(본인부담금 지원),source_text,2026-07-28T13:50:44.211560+00:00,1,산모·신생아 건강관리 본인부담금 지원 신청서,,,4,현금지급,1,"신청시기 : 산모신생아 건강관리 바우처 서비스 종료 후 3개월 이내신청서류 : 신청서, 서비스 본인부담금 영수증, 산모 명의 통장 사본신청방법 : 방문접수 또는 이메일접수"
WLF00001775,산모·신생아 건강관리 지원 확대(본인부담금 지원),source_text,2026-07-28T13:50:44.211560+00:00,2,서비스 본인부담금 영수증,,,4,현금지급,1,"신청시기 : 산모신생아 건강관리 바우처 서비스 종료 후 3개월 이내신청서류 : 신청서, 서비스 본인부담금 영수증, 산모 명의 통장 사본신청방법 : 방문접수 또는 이메일접수"
WLF00001775,산모·신생아 건강관리 지원 확대(본인부담금 지원),source_text,2026-07-28T13:50:44.211560+00:00,3,통장사본,,,4,현금지급,1,"신청시기 : 산모신생아 건강관리 바우처 서비스 종료 후 3개월 이내신청서류 : 신청서, 서비스 본인부담금 영수증, 산모 명의 통장 사본신청방법 : 방문접수 또는 이메일접수"
WLF00001775,산모·신생아 건강관리 지원 확대(본인부담금 지원),source_text,2026-07-28T13:50:44.211560+00:00,4,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,4,현금지급,1,"신청시기 : 산모신생아 건강관리 바우처 서비스 종료 후 3개월 이내신청서류 : 신청서, 서비스 본인부담금 영수증, 산모 명의 통장 사본신청방법 : 방문접수 또는 이메일접수"
WLF00001852,장애인 일자리 지원,source_text,2026-07-28T13:50:44.211560+00:00,1,장애인등록증,https://www.gov.kr,certificate_issuance,2,현금지급,1,동주민센터 접수
WLF00001852,장애인 일자리 지원,source_text,2026-07-28T13:50:44.211560+00:00,2,신분증,,,2,현금지급,1,동주민센터 접수
WLF00001876,장애인가정 출산지원금 지원사업,source_text,2026-07-28T13:50:44.211560+00:00,1,장애인가정 출산지원금 지원 신청서,https://www.bokjiro.go.kr/ssis-tbu/CmmFileUtil/siteQnaInfoDownload.do?atcflId=7024GOWF15GOWF157024&atcflSn=1,form_download,6,현금지급,1,"신생아 출생신고일로부터 1년 이내에 관할동 주민센터에 신청- 제출서류 : 신분증, 신청서, 출생증명서 또는 주민등록등본(가족관계증명서), 장애인 본인 명의 입금계좌 통장사본"
WLF00001876,장애인가정 출산지원금 지원사업,source_text,2026-07-28T13:50:44.211560+00:00,2,신분증,,,6,현금지급,1,"신생아 출생신고일로부터 1년 이내에 관할동 주민센터에 신청- 제출서류 : 신분증, 신청서, 출생증명서 또는 주민등록등본(가족관계증명서), 장애인 본인 명의 입금계좌 통장사본"
WLF00001876,장애인가정 출산지원금 지원사업,source_text,2026-07-28T13:50:44.211560+00:00,3,출생증명서,,,6,현금지급,1,"신생아 출생신고일로부터 1년 이내에 관할동 주민센터에 신청- 제출서류 : 신분증, 신청서, 출생증명서 또는 주민등록등본(가족관계증명서), 장애인 본인 명의 입금계좌 통장사본"
WLF00001876,장애인가정 출산지원금 지원사업,source_text,2026-07-28T13:50:44.211560+00:00,4,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,6,현금지급,1,"신생아 출생신고일로부터 1년 이내에 관할동 주민센터에 신청- 제출서류 : 신분증, 신청서, 출생증명서 또는 주민등록등본(가족관계증명서), 장애인 본인 명의 입금계좌 통장사본"
WLF00001876,장애인가정 출산지원금 지원사업,source_text,2026-07-28T13:50:44.211560+00:00,5,가족관계증명서,https://efamily.scourt.go.kr,certificate_issuance,6,현금지급,1,"신생아 출생신고일로부터 1년 이내에 관할동 주민센터에 신청- 제출서류 : 신분증, 신청서, 출생증명서 또는 주민등록등본(가족관계증명서), 장애인 본인 명의 입금계좌 통장사본"
WLF00001876,장애인가정 출산지원금 지원사업,source_text,2026-07-28T13:50:44.211560+00:00,6,통장사본,,,6,현금지급,1,"신생아 출생신고일로부터 1년 이내에 관할동 주민센터에 신청- 제출서류 : 신분증, 신청서, 출생증명서 또는 주민등록등본(가족관계증명서), 장애인 본인 명의 입금계좌 통장사본"
WLF00001894,강동구 국가보훈대상자 사망위로금 지급,source_text,2026-07-28T13:50:44.211560+00:00,1,사망위로금 신청서,,,3,현금지급,1,"1) 신청방법 : 동주민센터로 신청2) 필요서류: 사망위로금 신청서, 사망확인이 가능한 서류, 수당 수령받을 통장사본3) 지급시기 및 지급방법 - 지급개시일 : 사망위로금 신청일을 지급 개시일로 함 - 지급방법 : "
WLF00001894,강동구 국가보훈대상자 사망위로금 지급,source_text,2026-07-28T13:50:44.211560+00:00,2,사망확인서,,,3,현금지급,1,"1) 신청방법 : 동주민센터로 신청2) 필요서류: 사망위로금 신청서, 사망확인이 가능한 서류, 수당 수령받을 통장사본3) 지급시기 및 지급방법 - 지급개시일 : 사망위로금 신청일을 지급 개시일로 함 - 지급방법 : "
WLF00001894,강동구 국가보훈대상자 사망위로금 지급,source_text,2026-07-28T13:50:44.211560+00:00,3,통장사본,,,3,현금지급,1,"1) 신청방법 : 동주민센터로 신청2) 필요서류: 사망위로금 신청서, 사망확인이 가능한 서류, 수당 수령받을 통장사본3) 지급시기 및 지급방법 - 지급개시일 : 사망위로금 신청일을 지급 개시일로 함 - 지급방법 : "
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,1,신청서,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,2,개인정보제공 동의서,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,3,통장사본,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,4,복지카드,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,5,장애인증명서,https://www.gov.kr,certificate_issuance,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,6,일상생활동작검사서가 첨부된 진단서,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,7,일상생활동작검사서가 첨부된 소견서,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00001941,뇌병변장애인 신변처리용품 구입비 지원,source_text,2026-07-28T13:50:44.211560+00:00,8,위임장,,,8,현금지급,1,서류 구비 후 동주민센터 방문 신청- 공통 제출(*③~⑤는 행복e음에서 관련 정보 확인 시 제출 생략) ① 신청서 ② 개인정보제공 동의서*③ 통장 사본*④ 복지카드 또는 장애인증명서*⑤ 일상생활동작검사서가 첨부된 진
WLF00002088,보훈예우수당,source_text,2026-07-28T13:50:44.211560+00:00,1,보훈예우수당 신청서,,,3,현금지급,1,1) 신청대상 : 보훈처 등록 국가보훈대상자로 은평구 1개월 이상 계속 거주자2) 신청서류 - 보훈예우수당 신청서 1부. - 국가보훈대상자 신분증 또는 확인서 1부. - 통장사본 1부.3)접 수 처 : 주민등록상 관
WLF00002088,보훈예우수당,source_text,2026-07-28T13:50:44.211560+00:00,2,국가보훈대상자 신분증 또는 확인서,,,3,현금지급,1,1) 신청대상 : 보훈처 등록 국가보훈대상자로 은평구 1개월 이상 계속 거주자2) 신청서류 - 보훈예우수당 신청서 1부. - 국가보훈대상자 신분증 또는 확인서 1부. - 통장사본 1부.3)접 수 처 : 주민등록상 관
WLF00002088,보훈예우수당,source_text,2026-07-28T13:50:44.211560+00:00,3,통장사본,,,3,현금지급,1,1) 신청대상 : 보훈처 등록 국가보훈대상자로 은평구 1개월 이상 계속 거주자2) 신청서류 - 보훈예우수당 신청서 1부. - 국가보훈대상자 신분증 또는 확인서 1부. - 통장사본 1부.3)접 수 처 : 주민등록상 관
WLF00002109,서울시 저소득 중증장애인 전세주택 제공사업,source_text,2026-07-28T13:50:44.211560+00:00,1,신분증,,,4,현금대여(융자),1,연초 거주지 동 주민센터에 방문신청
WLF00002109,서울시 저소득 중증장애인 전세주택 제공사업,source_text,2026-07-28T13:50:44.211560+00:00,2,장애인등록증,https://www.gov.kr,certificate_issuance,4,현금대여(융자),1,연초 거주지 동 주민센터에 방문신청
WLF00002109,서울시 저소득 중증장애인 전세주택 제공사업,source_text,2026-07-28T13:50:44.211560+00:00,3,수급자증명서,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,4,현금대여(융자),1,연초 거주지 동 주민센터에 방문신청
WLF00002109,서울시 저소득 중증장애인 전세주택 제공사업,source_text,2026-07-28T13:50:44.211560+00:00,4,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,4,현금대여(융자),1,연초 거주지 동 주민센터에 방문신청
WLF00002135,청소년 건전육성,source_text,2026-07-28T13:50:44.211560+00:00,1,청소년증 발급 신청서,,,3,기타,1,신청장소 - 주소지와 관계없이 전국 읍/면/동 주민센터 첨부서류 - 청소년증 발급 신청서 - 사진1매(반명함판) - 대리를 증명할 수 있는 서류(대리인이 신청할 경우)
WLF00002135,청소년 건전육성,source_text,2026-07-28T13:50:44.211560+00:00,2,사진 1매(반명함판),,,3,기타,1,신청장소 - 주소지와 관계없이 전국 읍/면/동 주민센터 첨부서류 - 청소년증 발급 신청서 - 사진1매(반명함판) - 대리를 증명할 수 있는 서류(대리인이 신청할 경우)
WLF00002135,청소년 건전육성,source_text,2026-07-28T13:50:44.211560+00:00,3,대리를 증명할 수 있는 서류,,,3,기타,1,신청장소 - 주소지와 관계없이 전국 읍/면/동 주민센터 첨부서류 - 청소년증 발급 신청서 - 사진1매(반명함판) - 대리를 증명할 수 있는 서류(대리인이 신청할 경우)
WLF00002158,저소득주민 국민건강보험료 지원,source_text,2026-07-28T13:50:44.211560+00:00,1,건강보험 납부 고지서,,,2,기타,1,1) 신청방법 : 동 주민센터에 신청2) 신청서류 ; 건강보험 납부 고지서 지참
WLF00002158,저소득주민 국민건강보험료 지원,source_text,2026-07-28T13:50:44.211560+00:00,2,신분증,,,2,기타,1,1) 신청방법 : 동 주민센터에 신청2) 신청서류 ; 건강보험 납부 고지서 지참
WLF00002168,장난감도서관 운영,source_text,2026-07-28T13:50:44.211560+00:00,1,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,2,현물대여,1,"각 호점에 방문하여 회원가입(연회비 1만원) 후 장난감 대여- 1호점(중화2동, 중랑역로3길 28) 436-3670- 2호점(면목5동, 동일로 591) 439-6700- 3호점(신내1동, 신내역로1길 142) 342"
WLF00002168,장난감도서관 운영,source_text,2026-07-28T13:50:44.211560+00:00,2,직장주소 확인서류,,,2,현물대여,1,"각 호점에 방문하여 회원가입(연회비 1만원) 후 장난감 대여- 1호점(중화2동, 중랑역로3길 28) 436-3670- 2호점(면목5동, 동일로 591) 439-6700- 3호점(신내1동, 신내역로1길 142) 342"
WLF00002206,참전유공자 사망위로금 지원,source_text,2026-07-28T13:55:45.159455+00:00,1,사망진단서,,,4,현금지급,1,"거주 읍면동 주민센터에서 직접 신청- 사망인의 사망진단서, 말소자 초본, 신청인의 신분증, 통장 제출, 신청"
WLF00002206,참전유공자 사망위로금 지원,source_text,2026-07-28T13:55:45.159455+00:00,2,말소자 초본,,,4,현금지급,1,"거주 읍면동 주민센터에서 직접 신청- 사망인의 사망진단서, 말소자 초본, 신청인의 신분증, 통장 제출, 신청"
WLF00002206,참전유공자 사망위로금 지원,source_text,2026-07-28T13:55:45.159455+00:00,3,신분증,,,4,현금지급,1,"거주 읍면동 주민센터에서 직접 신청- 사망인의 사망진단서, 말소자 초본, 신청인의 신분증, 통장 제출, 신청"
WLF00002206,참전유공자 사망위로금 지원,source_text,2026-07-28T13:55:45.159455+00:00,4,통장사본,,,4,현금지급,1,"거주 읍면동 주민센터에서 직접 신청- 사망인의 사망진단서, 말소자 초본, 신청인의 신분증, 통장 제출, 신청"
WLF00002207,출산지원 사업(다자녀 출산용품교환권),source_text,2026-07-28T13:55:45.159455+00:00,1,행복출산원스톱통합처리신청서,,,4,실물바우처,1,1) 신청방법 : 동주민센터에 신청(구청접수 불가) ○ 신청시 구비서류 - 행복출산원스톱통합처리신청서 또는 출산양육지원신청서(동주민센터에 비치)중 택일 - 부모 명의 통장 사본 1부 - 방문하는 부모(보호자) 신분증
WLF00002207,출산지원 사업(다자녀 출산용품교환권),source_text,2026-07-28T13:55:45.159455+00:00,2,출산양육지원신청서,,,4,실물바우처,1,1) 신청방법 : 동주민센터에 신청(구청접수 불가) ○ 신청시 구비서류 - 행복출산원스톱통합처리신청서 또는 출산양육지원신청서(동주민센터에 비치)중 택일 - 부모 명의 통장 사본 1부 - 방문하는 부모(보호자) 신분증
WLF00002207,출산지원 사업(다자녀 출산용품교환권),source_text,2026-07-28T13:55:45.159455+00:00,3,통장사본,,,4,실물바우처,1,1) 신청방법 : 동주민센터에 신청(구청접수 불가) ○ 신청시 구비서류 - 행복출산원스톱통합처리신청서 또는 출산양육지원신청서(동주민센터에 비치)중 택일 - 부모 명의 통장 사본 1부 - 방문하는 부모(보호자) 신분증
WLF00002207,출산지원 사업(다자녀 출산용품교환권),source_text,2026-07-28T13:55:45.159455+00:00,4,신분증,,,4,실물바우처,1,1) 신청방법 : 동주민센터에 신청(구청접수 불가) ○ 신청시 구비서류 - 행복출산원스톱통합처리신청서 또는 출산양육지원신청서(동주민센터에 비치)중 택일 - 부모 명의 통장 사본 1부 - 방문하는 부모(보호자) 신분증
WLF00002249,장애인가정 출산지원금 지급,source_text,2026-07-28T13:55:45.159455+00:00,1,장애인가정 출산지원금 신청서,https://www.bokjiro.go.kr/ssis-tbu/CmmFileUtil/siteQnaInfoDownload.do?atcflId=5759GOWF16GOWF165759&atcflSn=1,form_download,3,현금지급,1,"- 신청자격 : 출산한 장애인가정의 부 또는 모- 신청장소 : 관할 동 주민센터- 제출서류 : 장애인가정 출산지원금 신청서, 통장사본, 개인정보 제공 및 활용 동의서 (출산 및 장애인 여부 확인 서류는 신청시 동 주"
WLF00002249,장애인가정 출산지원금 지급,source_text,2026-07-28T13:55:45.159455+00:00,2,통장사본,,,3,현금지급,1,"- 신청자격 : 출산한 장애인가정의 부 또는 모- 신청장소 : 관할 동 주민센터- 제출서류 : 장애인가정 출산지원금 신청서, 통장사본, 개인정보 제공 및 활용 동의서 (출산 및 장애인 여부 확인 서류는 신청시 동 주"
WLF00002249,장애인가정 출산지원금 지급,source_text,2026-07-28T13:55:45.159455+00:00,3,개인정보 제공 및 활용 동의서,,,3,현금지급,1,"- 신청자격 : 출산한 장애인가정의 부 또는 모- 신청장소 : 관할 동 주민센터- 제출서류 : 장애인가정 출산지원금 신청서, 통장사본, 개인정보 제공 및 활용 동의서 (출산 및 장애인 여부 확인 서류는 신청시 동 주"
WLF00002255,서울형 주택바우처(저소득층 주택임대료 보조),source_text,2026-07-28T13:55:45.159455+00:00,1,신분증,,,4,현금지급,1,1. 주소지 자치구 또는 동 주민센터 상담을 통해 신청 가능2. 조사체계 - 신청(상담) [동주민센터]→ 조사(주택 및 소득·재산 등) [자치구청] → 결정(적합 또는 부적합) [자치구청] → 지급[자치구청]
WLF00002255,서울형 주택바우처(저소득층 주택임대료 보조),source_text,2026-07-28T13:55:45.159455+00:00,2,임대차계약서 사본,,,4,현금지급,1,1. 주소지 자치구 또는 동 주민센터 상담을 통해 신청 가능2. 조사체계 - 신청(상담) [동주민센터]→ 조사(주택 및 소득·재산 등) [자치구청] → 결정(적합 또는 부적합) [자치구청] → 지급[자치구청]
WLF00002255,서울형 주택바우처(저소득층 주택임대료 보조),source_text,2026-07-28T13:55:45.159455+00:00,3,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,4,현금지급,1,1. 주소지 자치구 또는 동 주민센터 상담을 통해 신청 가능2. 조사체계 - 신청(상담) [동주민센터]→ 조사(주택 및 소득·재산 등) [자치구청] → 결정(적합 또는 부적합) [자치구청] → 지급[자치구청]
WLF00002255,서울형 주택바우처(저소득층 주택임대료 보조),source_text,2026-07-28T13:55:45.159455+00:00,4,소득금액증명원,https://www.hometax.go.kr,certificate_issuance,4,현금지급,1,1. 주소지 자치구 또는 동 주민센터 상담을 통해 신청 가능2. 조사체계 - 신청(상담) [동주민센터]→ 조사(주택 및 소득·재산 등) [자치구청] → 결정(적합 또는 부적합) [자치구청] → 지급[자치구청]
WLF00002396,국민기초생활보장사업 지원,source_text,2026-07-28T13:55:45.159455+00:00,1,신분증,,,3,현금지급,1,
WLF00002396,국민기초생활보장사업 지원,source_text,2026-07-28T13:55:45.159455+00:00,2,소득금액증명원,https://www.hometax.go.kr,certificate_issuance,3,현금지급,1,
WLF00002396,국민기초생활보장사업 지원,source_text,2026-07-28T13:55:45.159455+00:00,3,수급자증명서,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,3,현금지급,1,
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,1,신청서,,,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,2,산모신생아건강관리지원서비스 이용확인서,,,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,3,서비스 제공기록지,,,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,4,본인부담금 납부 영수증,,,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,5,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,6,신분증,,,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002418,셋째아가정 산후 건강관리 지원사업,source_text,2026-07-28T13:55:45.159455+00:00,7,통장사본,,,7,현금지급,1,"-신청기간 : 산모신생아 건강관리 서비스(바우처) 이용후 30일 이내-신청장소:은평구보건소 건강증진과(5층)-제출서류: 신청서, 산모신생아건강관리지원서비스 이용확인서, 서비스 제공기록지, 본인부담금 납부 영수증, 주"
WLF00002441,입양아동 가족지원 (입양축하금),source_text,2026-07-28T13:55:45.159455+00:00,1,신분증,,,3,현금지급,1,"1) 신청기간 : 입양 후 60일 이내에 구청으로 직접신청 2) 필요서류 : 신분증, 입양기관에서 발급한 입양사실확인서 1부, 통장사본 1부 3) 지급시기 및 지급방법 - 지급개시일 : 매달 20일 전후 입금 - 지"
WLF00002441,입양아동 가족지원 (입양축하금),source_text,2026-07-28T13:55:45.159455+00:00,2,입양사실확인서,,,3,현금지급,1,"1) 신청기간 : 입양 후 60일 이내에 구청으로 직접신청 2) 필요서류 : 신분증, 입양기관에서 발급한 입양사실확인서 1부, 통장사본 1부 3) 지급시기 및 지급방법 - 지급개시일 : 매달 20일 전후 입금 - 지"
WLF00002441,입양아동 가족지원 (입양축하금),source_text,2026-07-28T13:55:45.159455+00:00,3,통장사본,,,3,현금지급,1,"1) 신청기간 : 입양 후 60일 이내에 구청으로 직접신청 2) 필요서류 : 신분증, 입양기관에서 발급한 입양사실확인서 1부, 통장사본 1부 3) 지급시기 및 지급방법 - 지급개시일 : 매달 20일 전후 입금 - 지"
